year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2037,877422742.8714845,555952877.4464045,49355029.286521,73500000.0,631582.2485154477,678807906.7329254,198614836.1385591,118333333.33333333,80281502.80522577,73644737.69999562,1659191.2763075382,4977573.828922614,4739383.125000001,173805077.31225264,0.596634,0.5962048426774058,0.0,0.8434646074036446
2038,877391094.2350228,555949166.777041,49353249.050720036,73500000.0,636740.6449772884,678802415.8277609,198588678.40726185,118333333.33333333,80255345.07392852,65932527.203917235,3580704.4675028212,10742113.402508464,4777945.000000001,173746897.1387797,0.596616,0.5961833375700035,0.0,0.8347488148291362
2039,877359445.925087,555945455.1355886,49351468.833286144,73500000.0,641898.7149129778,678796923.9688748,198562521.95621216,118333333.33333333,80229188.62287883,57834706.183034934,5598620.609960975,16795861.829882927,4816506.875,173688717.92549247,0.596598,0.5961618326844742,0.0,0.8256100018667529
2040,877327797.9416759,555941742.5220658,49349688.634219274,73500000.0,647056.4583239886,678791431.156285,198536366.78539085,118333333.33333333,80203033.45205753,49331994.11110852,7717759.835237252,23153279.505711757,4855068.750000001,173630539.67237645,0.59658,0.5961403280208171,0.0,0.816027017286368
2041,877296150.2847884,555938028.9364892,49347908.453519344,73500000.0,652213.875211696,678785937.3900086,198510212.8947798,118333333.33333333,80176879.56144647,40404146.43558578,9943183.281465173,29829549.84439552,4893630.625,173572362.3794182,0.5965619999999999,0.5961188235790309,0.0,0.8059776522963553
2042,877264502.9544228,555934314.3788768,49346128.29118629,73500000.0,657370.9655770855,678780442.6700631,198484060.2843597,118333333.33333333,80150726.95102637,31029906.37628691,12280205.143684864,36840615.43105459,4932192.5,173514186.04660308,0.596544,0.5960973193591154,0.0,0.7954385876655063
2043,877232855.9505783,555930598.8492457,49344348.14722003,73500000.0,662527.7294217271,678774946.9964657,198457908.95411265,118333333.33333333,80124575.62077932,21186954.314023092,14734405.326689057,44203215.98006717,4970754.375,173456010.67391783,0.596526,0.5960758153610691,0.0,0.7843853382010602
2044,877201209.2732531,555926882.3476133,49342568.02162048,73500000.0,667684.1667467037,678769450.3692338,198431758.90401924,118333333.33333333,80098425.57068591,10851854.64864608,17311642.730509955,51934928.19152987,5009316.25,173397836.26134777,0.5965079999999999,0.5960543115848915,0.0,0.7727921944506156
2045,877169562.9224466,555923164.8739976,49340787.91438762,73500000.0,672840.2775532933,678763952.7883852,198405610.13406146,118333333.33333333,80072276.80072813,0.0,20018069.20018203,60054207.60054609,5047878.125,173339662.80887944,0.59649,0.5960328080305818,0.0,0.0
2046,877137916.898157,555919446.4284154,49339007.825521335,73500000.0,677996.0618429683,678758454.2539368,198379462.64422023,118333333.33333333,80046129.3108869,0.0,20011532.327721726,60034596.983165175,5086440.000000001,173281490.31649852,0.596472,0.5960113046981389,0.0,0.0
2047,877106271.2003832,555915727.0108843,49337227.75502155,73500000.0,683151.5196169091,678752954.7659059,198353316.43447733,118333333.33333333,80019983.101144,0.0,20004995.775286,60014987.325858,5125001.875,173223318.7841913,0.596454,0.595989801587562,0.0,0.0
2048,877074625.8291237,555912006.6214218,49335447.702888206,73500000.0,688306.6508761985,678747454.3243101,198327171.50481367,118333333.33333333,79993838.17148034,0.0,19998459.542870086,59995378.62861025,5163563.750000001,173165148.21194357,0.596436,0.5959682986988502,0.0,0.0
2049,877042980.7843776,555908285.2600455,49333667.66912124,73500000.0,693461.4556224069,678741952.9291668,198301027.85521078,118333333.33333333,79967694.52187745,0.0,19991923.630469363,59975770.891408086,5202125.625,173106978.5997414,0.596418,0.5959467960320026,0.0,0.0
2050,877011336.0661433,555904562.9267724,49331887.65372056,73500000.0,698615.933856714,678736450.580493,198274885.4856503,118333333.33333333,79941552.15231697,0.0,19985388.038079243,59956164.114237726,5240687.500000001,173048809.94757104,0.5963999999999999,0.5959252935870184,0.0,0.0
2051,876995729.6066594,555903530.3396308,49331009.79037459,73500000.0,700977.2733404865,678734540.1300055,198261189.47665393,118333333.33333333,79927856.1433206,0.0,19981964.03583015,59945892.10749045,5256218.750000001,173023006.6908238,0.596391,0.5959146890673649,0.0,0.0
2052,876980123.2215741,555902497.4843239,49330131.93121354,73500000.0,703338.5384257941,678732629.4155374,198247493.8060367,118333333.33333333,79914160.47270338,0.0,19978540.118175846,59935620.35452753,5271750.000000001,172997203.68786085,0.596382,0.5959040845982647,0.0,0.0
2053,876964516.9108874,555901464.3608537,49329254.07623741,73500000.0,705699.7291126668,678730718.4370911,198233798.47379625,118333333.33333333,79900465.14046292,0.0,19975116.28511573,59925348.85534719,5287281.25,172971400.93868053,0.596373,0.595893480179718,0.0,0.0
2054,876948910.6745989,555900430.9692224,49328376.225446194,73500000.0,708060.845401037,678728807.1946687,198220103.47993028,118333333.33333333,79886770.14659695,0.0,19971692.53664924,59915077.60994771,5302812.5,172945598.44328105,0.596364,0.5958828758117247,0.0,0.0
2055,876933304.5127087,555899397.3094323,49327498.37883986,73500000.0,710421.8872914219,678726895.6882721,198206408.82443655,118333333.33333333,79873075.49110322,0.0,19968268.872775804,59904806.61832741,5318343.75,172919796.20166075,0.596355,0.5958722714942845,0.0,0.0
2056,876917698.4252162,555898363.3814851,49326620.536418416,73500000.0,712782.8547836562,678724983.9179035,198192714.50731266,118333333.33333333,79859381.17397933,0.0,19964845.29349483,59894535.88048449,5333875.000000001,172893994.21381783,0.5963459999999999,0.5958616672273974,0.0,0.0
2057,876902092.412122,555897329.1853837,49325742.69818187,73500000.0,715143.7478778675,678723071.8835655,198179020.52855647,118333333.33333333,79845687.19522314,0.0,19961421.798805784,59884265.39641735,5349406.250000001,172868192.4797507,0.596337,0.5958510630110636,0.0,0.0
2058,876886486.4734256,555896294.7211299,49324864.86413019,73500000.0,717504.5665743778,678721159.58526,198165326.8881656,118333333.33333333,79831993.55483226,0.0,19957998.388708066,59873995.166124195,5364937.5,172842390.99945754,0.596328,0.5958404588452827,0.0,0.0
2059,876870880.6091268,555895259.9887259,49323987.03426339,73500000.0,719865.3108731193,678719247.0229893,198151633.58613753,118333333.33333333,79818300.2528042,0.0,19954575.06320105,59863725.18960315,5380468.750000001,172816589.77293646,0.5963189999999999,0.5958298547300546,0.0,0.0
2060,876855274.8192258,555894224.9881738,49323109.208581455,73500000.0,722225.9807742196,678717334.1967553,198137940.6224705,118333333.33333333,79804607.28913717,0.0,19951151.822284292,59853455.46685287,5396000.0,172790788.80018622,0.59631,0.5958192506653796,0.0,0.0
2061,876839669.1037219,555893189.7194759,49322231.38708435,73500000.0,724586.5762780007,678715421.1065602,198124247.99716163,118333333.33333333,79790914.6638283,0.0,19947728.665957075,59843185.99787122,5411531.25,172764988.08120453,0.596301,0.595808646651257,0.0,0.0
2062,876824063.4626156,555892154.1826344,49321353.569772124,73500000.0,726947.0973844929,678713507.7524065,198110555.71020913,118333333.33333333,79777222.3768758,0.0,19944305.59421895,59832916.78265685,5427062.500000001,172739187.61599016,0.596292,0.5957980426876872,0.0,0.0
2063,876808457.8959064,555891118.3776513,49320475.75664473,73500000.0,729307.5440936277,678711594.1342961,198096863.7616104,118333333.33333333,79763530.42827706,0.0,19940882.607069265,59822647.82120779,5442593.750000001,172713387.40454113,0.596283,0.59578743877467,0.0,0.0
2064,876792852.403594,555890082.3045288,49319597.94770216,73500000.0,731667.9164059227,678709680.252231,198083172.15136302,118333333.33333333,79749838.81802969,0.0,19937459.70450742,59812379.11352226,5458125.000000001,172687587.4468556,0.596274,0.5957768349122051,0.0,0.0
