year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2043,789509570.3555205,500337538.96432114,44409913.33249803,73500000.0,596274.9564795544,1141145713.8938217,-351636143.5383012,118333333.33333333,-469969476.87163454,21186954.314023092,0.0,-491156431.1856576,4970754.375,-239114528.6953926,0.5368734000000001,0.5364682338249623,522898261.59700245,-1.5648275251395232
2044,789481088.3459281,500334194.1128522,44408311.21945845,73500000.0,600915.7500720335,1178470431.4854789,-388989343.1395508,118333333.33333333,-507322676.4728841,10851854.64864608,0.0,-518174531.1215302,5009316.25,-267167990.27132976,0.5368572,0.5364488804264025,560227926.1531681,-1.7289063971800533
2045,789452606.630202,500330848.3865979,44406709.12294887,73500000.0,605556.249797964,1222016983.772684,-432564377.14248204,118333333.33333333,-550897710.4758154,0.0,0.0,-550897710.4758154,5047878.125,-299887827.6485283,0.536841,0.5364295272275237,603779426.2631372,0.0
2046,789424125.2083414,500327501.78557384,44405107.0429692,73500000.0,610196.4556586714,1265560391.499383,-476136266.2910416,118333333.33333333,-594469599.624375,0.0,0.0,-594469599.624375,5086440.000000001,-332605306.38494796,0.5368248,0.5364101742283249,647327782.6708398,0.0
2047,789395644.0803449,500324154.3097959,44403504.9795194,73500000.0,614836.3676552182,1315324735.7541122,-525929091.6737673,118333333.33333333,-644262425.0071007,0.0,0.0,-644262425.0071007,5125001.875,-369988487.29699224,0.5368086000000001,0.5363908214288058,697097076.4647969,0.0
2048,789367163.2462115,500320805.9592798,44401902.9325994,73500000.0,619475.9857885787,1365085486.4248333,-575718323.1786218,118333333.33333333,-694051656.5119551,0.0,0.0,-694051656.5119551,5163563.750000001,-407368972.800633,0.5367924000000001,0.5363714688289652,746862777.532954,0.0
2049,789338682.7059399,500317456.7340409,44400300.90220912,73500000.0,624115.3100601663,1427289907.4098382,-637951224.7038983,118333333.33333333,-756284558.0372317,0.0,0.0,-756284558.0372317,5202125.625,-454082210.8195905,0.5367762,0.5363521164288024,809072149.7735883,0.0
2050,789310202.459529,500314106.63409525,44398698.888348505,73500000.0,628754.3404710428,1551723910.3543868,-762413707.8948578,118333333.33333333,-880747041.2281911,0.0,0.0,-880747041.2281911,5240687.500000001,-547467635.0878099,0.53676,0.5363327642283165,933511104.831943,0.0
2051,789296156.6459936,500313177.30566776,44397908.81133714,73500000.0,630879.5460064379,618211086.1170049,171085070.52898872,118333333.33333333,52751737.19565539,0.0,13187934.298913848,39563802.89674154,5256218.750000001,152640917.48007488,0.5367519000000001,0.5363232201606284,0.0,0.0
2052,789282110.8994168,500312247.73589146,44397118.7380922,73500000.0,633004.6845832148,618209366.4739836,171072744.42543316,118333333.33333333,52739411.09209983,0.0,13184852.773024958,39554558.31907487,5271750.000000001,152616141.65240818,0.5367438,0.5363136761384383,0.0,0.0
2053,789268065.2197987,500311317.9247684,44396328.66861367,73500000.0,635129.7562014002,618207646.5933821,171060418.62641656,118333333.33333333,52727085.293083236,0.0,13181771.323270809,39545313.96981242,5287281.25,152591366.05314577,0.5367357,0.5363041321617462,0.0,0.0
2054,789254019.6071392,500310387.8723003,44395538.60290158,73500000.0,637254.7608609336,618205926.4752018,171048093.13193738,118333333.33333333,52714759.798604056,0.0,13178689.949651014,39536069.84895304,5302812.5,152566590.68228638,0.5367276000000001,0.5362945882305523,0.0,0.0
2055,789239974.0614377,500309457.578489,44394748.54095587,73500000.0,639379.6985622797,618204206.1194448,171035767.94199288,118333333.33333333,52702434.60865955,0.0,13175608.652164888,39526825.95649466,5318343.75,152541815.539828,0.5367195,0.536285044344856,0.0,0.0
2056,789225928.5826948,500308527.04333675,44393958.48277658,73500000.0,641504.5693052908,618202485.5261133,171023443.0565815,118333333.33333333,52690109.72324817,0.0,13172527.430812042,39517582.29243612,5333875.000000001,152517040.62576944,0.5367114000000001,0.5362755005046578,0.0,0.0
2057,789211883.1709099,500307596.26684535,44393168.42836368,73500000.0,643629.3730900808,618200764.695209,171011118.47570086,118333333.33333333,52677785.14236753,0.0,13169446.285591882,39508338.85677564,5349406.250000001,152492265.94010895,0.5367033,0.5362659567099572,0.0,0.0
2058,789197837.826083,500306665.2490169,44392378.37771717,73500000.0,645754.10991694,618199043.626734,170998794.19934893,118333333.33333333,52665460.8660156,0.0,13166365.2165039,39499095.649511695,5364937.5,152467491.482845,0.5366952,0.5362564129607544,0.0,0.0
2059,789183792.5482143,500305733.9898534,44391588.330837056,73500000.0,647878.7797858076,618197322.3206904,170986470.22752392,118333333.33333333,52653136.894190595,0.0,13163284.223547649,39489852.67064294,5380468.750000001,152442717.2539763,0.5366871000000001,0.5362468692570493,0.0,0.0
2060,789169747.3373032,500304802.4893564,44390798.2877233,73500000.0,650003.3826967977,618195600.7770797,170974146.56022346,118333333.33333333,52640813.22689013,0.0,13160203.306722533,39480609.920167595,5396000.0,152417943.25350094,0.536679,0.5362373255988416,0.0,0.0
2061,789155702.1933498,500303870.7475284,44390008.24837593,73500000.0,652127.9186502008,618193878.9959043,170961823.1974455,118333333.33333333,52628489.86411218,0.0,13157122.466028046,39471367.398084134,5411531.25,152393169.48141748,0.5366709000000001,0.5362277819861314,0.0,0.0
2062,789141657.1163541,500302938.764371,44389218.212794915,73500000.0,654252.3876460436,618192156.9771659,170949500.13918817,118333333.33333333,52616166.80585484,0.0,13154041.70146371,39462125.10439113,5427062.500000001,152368395.93772447,0.5366628000000001,0.5362182384189186,0.0,0.0
2063,789127612.1063159,500302006.53988624,44388428.180980265,73500000.0,656376.7896842652,618190434.7208664,170937177.3854494,118333333.33333333,52603844.05211608,0.0,13150961.01302902,39452883.03908706,5442593.750000001,152343622.62242037,0.5366547,0.536208694897203,0.0,0.0
2064,789113567.1632347,500301074.07407594,44387638.15293195,73500000.0,658501.1247653305,618188712.2270079,170924854.93622684,118333333.33333333,52591521.60289352,0.0,13147880.40072338,39443641.20217013,5458125.000000001,152318849.53550345,0.5366466,0.5361991514209846,0.0,0.0
