year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2048,731106923.8782483,463286901.60718393,41124764.468151465,73500000.0,535108.9217517445,577911666.0753354,153195257.80291295,118333333.33333333,34861924.46957962,0.0,8715481.117394906,26146443.352184717,4807410.0,139672366.68551806,0.4971475,0.4967838958729128,0.0,0.0
2049,731087713.605506,463284191.44613034,41123683.890309714,73500000.0,537762.7944940047,577907875.3364401,153179838.26906586,118333333.33333333,34846504.93573253,0.0,8711626.233933132,26134878.701799396,4830573.75,139637638.28513274,0.49713625,0.496770842578214,0.0,0.0
2050,731068503.4578663,463281480.86705077,41122603.319504976,73500000.0,540416.5421337319,577904084.1865557,153164419.27131057,118333333.33333333,34831085.93797724,0.0,8707771.48449431,26123314.45348293,4853737.5,139602910.28681627,0.497125,0.49675778936852183,0.0,0.0
2051,731060288.2487712,463279505.99143714,41122141.21399338,73500000.0,541273.3512288397,577901647.2054305,153158641.04334068,118333333.33333333,34825307.710007355,0.0,8706326.927501839,26118980.782505516,4861476.5,139590837.61583886,0.49712,0.49675220717056096,0.0,0.0
2052,731052073.0574936,463277531.0544955,41121679.10948402,73500000.0,542130.1425063505,577899210.1639795,153152862.89351404,118333333.33333333,34819529.56018071,0.0,8704882.390045177,26114647.17013553,4869215.5,139578765.00346887,0.497115,0.496746624984707,0.0,0.0
2053,731043857.8840334,463275556.05622613,41121217.005976886,73500000.0,542986.9159665224,577896773.062203,153147084.8218304,118333333.33333333,34813751.48849706,0.0,8703437.872124266,26110313.616372798,4876954.500000001,139566692.44970614,0.49711,0.49674104281095993,0.0,0.0
2054,731035642.7283906,463273580.99662906,41120754.90347197,73500000.0,543843.6716094506,577894335.900101,153141306.82828963,118333333.33333333,34807973.4949563,0.0,8701993.373739075,26105980.121217225,4884693.5,139554619.95455056,0.497105,0.49673546064931956,0.0,0.0
2055,731027427.5905651,463271605.87570465,41120292.80196929,73500000.0,544700.4094348246,577891898.6776739,153135528.91289115,118333333.33333333,34802195.57955782,0.0,8700548.894889455,26101646.684668366,4892432.499999999,139542547.5180017,0.4971,0.49672987849978606,0.0,0.0
2056,731019212.470557,463269630.69345313,41119830.701468825,73500000.0,545557.1294430649,577889461.394922,153129751.07563496,118333333.33333333,34796417.74230163,0.0,8699104.435575407,26097313.30672622,4900171.5,139530475.14005956,0.497095,0.4967242963623593,0.0,0.0
2057,731010997.3683661,463267655.44987464,41119368.6019706,73500000.0,546413.8316337793,577887024.0518453,153123973.3165208,118333333.33333333,34790639.98318748,0.0,8697659.99579687,26092979.98739061,4907910.5,139518402.82072395,0.49709,0.49671871423703945,0.0,0.0
2058,731002782.2839928,463265680.1449697,41118906.50347459,73500000.0,547270.5160073075,577884586.6484443,153118195.63554847,118333333.33333333,34784862.302215144,0.0,8696215.575553786,26088646.726661358,4915649.5,139506330.5599947,0.497085,0.4967131321238263,0.0,0.0
2059,730994567.2174366,463263704.7787382,41118444.40598081,73500000.0,548127.1825634196,577882149.1847191,153112418.03271747,118333333.33333333,34779084.69938414,0.0,8694771.174846034,26084313.524538103,4923388.5,139494258.35787144,0.49708,0.49670755002272005,0.0,0.0
