year,revenue,fuel_costs,variable_opex,fixed_opex,lost_revenue_from_outages,total_costs,ebitda,depreciation,ebit,interest_expense,tax_expense,net_income,capex,free_cash_flow,capacity_factor,final_cf,carbon_costs,dscr
2041,691654084.3775098,473382450.92078114,42026929.10811333,73500000.0,488564.94643318735,588909380.0288944,102744704.34861541,118333333.33333333,-15588628.98471792,40404146.43558578,0.0,-55992775.4203037,4645263.749999999,101996597.84479488,0.508040585465836,0.5076819732322647,0.0,0.43047037437515934
2042,681570631.1896826,468645887.95745623,41605566.728320636,73500000.0,483929.4134816265,583751454.685777,97819176.50390565,118333333.33333333,-20514156.829427674,31029906.37628691,0.0,-51544063.20571458,4668427.5,98279288.21126257,0.502948799878067,0.5025919490749273,0.0,0.40875500973655626
2043,671651019.0967175,463956717.58965486,41188428.91026007,73500000.0,479337.23131026526,578645146.4999149,93005872.59680259,118333333.33333333,-25327460.736530736,21186954.314023092,0.0,-46514415.05055383,4691591.25,94646146.53093527,0.49790804594350674,0.49755295728854176,0.0,0.3875320952091936
2044,661892355.2038406,459314465.625954,40775473.298864484,73500000.0,474788.117817054,573589938.9248185,88302416.2790221,118333333.33333333,-30030917.05431123,10851854.64864608,0.0,-40882771.70295731,4714754.999999999,91095390.5425999,0.49291781220764985,0.49256448622725335,0.0,0.3667912031338587
2045,652291800.5319796,454718662.61945766,40366657.96371263,73500000.0,470281.7875652849,568585320.5831703,83706479.94880927,118333333.33333333,-34626853.38452406,0.0,0.0,-34626853.38452406,4737918.75,87625274.54494028,0.4879775923419158,0.48762602937489585,0.0,0.0
2046,642846568.9808266,450168843.82032555,39961941.394771665,73500000.0,465817.95201497216,563630785.2150972,79215783.76572943,118333333.33333333,-39117549.5676039,0.0,0.0,-39117549.5676039,4761082.5,84234088.6576304,0.48308688509227565,0.4827370852935622,0.0,0.0
2047,633553926.3121892,445664549.1287779,39561282.498182505,73500000.0,461396.319746353,558725831.6269604,74828094.68522882,118333333.33333333,-43505238.648104504,0.0,0.0,-43505238.648104504,4784246.25,80920158.09725495,0.4782451942283941,0.47789715757269097,0.0,0.0
2048,624411189.1532257,441205323.04856867,39164640.59208729,73500000.0,457016.59667656175,553869963.640656,70541225.51256967,118333333.33333333,-47792107.82076366,0.0,0.0,-47792107.82076366,4807410.0,77681842.46776058,0.473452028493281,0.4731057547786631,0.0,0.0
2049,615415724.0191752,436790714.64092547,38771975.40249876,73500000.0,452678.48626803997,549062690.0434242,66353033.97575092,118333333.33333333,-51980299.357582405,0.0,0.0,-51980299.357582405,4830573.75,74517535.06514652,0.4687069015534472,0.468362390404904,0.0,0.0
2050,606564946.3551992,432420277.4789509,38383247.05921106,73500000.0,448381.68972998485,544303524.538162,62261421.817037225,118333333.33333333,-56071911.5162961,0.0,0.0,-56071911.5162961,4853737.5,71425662.19611125,0.4640093319495609,0.46366658282248635,0.0,0.0
2051,597865311.2186619,428094249.81684524,37998987.57920073,73500000.0,442656.46183845,539593237.3960459,58272073.82261598,118333333.33333333,-60061259.51071735,0.0,0.0,-60061259.51071735,4861476.5,68425912.20029531,0.4593646183711904,0.4590247587543274,0.0,0.0
2052,589305080.1216962,423811500.6241304,37618574.96500155,73500000.0,437014.07716405723,534930075.58913195,54375004.53256428,118333333.33333333,-63958328.800769046,0.0,0.0,-63958328.800769046,4869215.5,65495371.23275654,0.4547663981311924,0.4544294045203251,0.0,0.0
2053,580881815.910671,419571596.9347458,37241970.70523612,73500000.0,431453.2190658287,530313567.6399819,50568248.27068907,118333333.33333333,-67765085.06264426,0.0,0.0,-67765085.06264426,4876954.500000001,62632565.03635013,0.45021420583415733,0.4498800549060921,0.0,0.0
2054,572593126.5691502,415374110.1140997,36869136.674068086,73500000.0,425972.5929771111,525743246.7881678,46849879.780982435,118333333.33333333,-71483453.5523509,0.0,0.0,-71483453.5523509,4884693.5,59836049.669070154,0.44570758074324973,0.44537624935454667,0.0,0.0
2055,564436664.3530945,411218615.81573635,36500035.127342515,73500000.0,420570.9260273524,521218650.9430789,43218013.41001558,118333333.33333333,-75115319.92331775,0.0,0.0,-75115319.92331775,4892432.499999999,57104410.890845016,0.4412460667335769,0.4409175319192882,0.0,0.0
2056,556410124.9429394,407104693.9384368,36134628.69876476,73500000.0,415246.96667141735,516739322.63720155,39670802.30573785,118333333.33333333,-78662531.02759548,0.0,0.0,-78662531.02759548,4900171.5,54436263.56263672,0.4368292122460232,0.4365034512184383,0.0,0.0
2057,548511246.6122249,403031928.5837487,35772880.39611775,73500000.0,409999.4843231842,512304808.97986645,36206437.63235849,118333333.33333333,-82126895.70097484,0.0,0.0,-82126895.70097484,4907910.5,51830251.0576022,0.43245657024154716,0.4321335603889461,0.0,0.0
2058,540737809.4124402,398999908.01394135,35414753.597516984,73500000.0,404827.2689977795,507914661.6114583,32823147.80098188,118333333.33333333,-85510185.53235145,0.0,0.0,-85510185.53235145,4915649.5,49285044.68406974,0.42812769815593615,0.42780741704134934,0.0,0.0
2059,533087634.3737742,395008224.61038107,35060212.04770319,73500000.0,399729.13095779467,503568436.6580843,29519197.715689898,118333333.33333333,-88814135.61764343,0.0,0.0,-88814135.61764343,4923388.5,46799343.12010075,0.42384215785501317,0.4235245832149886,0.0,0.0
2060,525558582.72145015,391056474.83232254,34709219.85437193,73500000.0,394703.900367207,499265694.68669444,26292888.034755707,118333333.33333333,-92040445.29857762,0.0,0.0,-92040445.29857762,4931127.5,44371871.85940011,0.41959951559029296,0.41928462533367067,0.0,0.0
2061,518148555.10734355,387144259.17611444,34361741.484540075,73500000.0,389750.4269504442,495006000.66065454,23142554.44668901,118333333.33333333,-95190778.88664432,0.0,0.0,-95190778.88664432,4938866.5,42001382.668350086,0.41539934195508177,0.41508711416177513,0.0,0.0
2062,510855490.85657746,383271182.13481,34017741.76094859,73500000.0,384867.57965684775,490788923.89575857,20066566.960818887,118333333.33333333,-98266766.37251444,0.0,0.0,-98266766.37251444,4946605.5,39686653.05394749,0.4112412118410157,0.4109316247608006,0.0,0.0
2063,503677367.2288028,379436852.1581845,33677185.85850138,73500000.0,380054.2463324429,486614038.0166859,17063329.212116897,118333333.33333333,-101270004.12121643,0.0,0.0,-101270004.12121643,4954344.500000001,37426485.742421,0.4071247043950355,0.40681773644634556,0.0,0.0
2064,496612198.69387543,375640881.613151,33340039.30073969,73500000.0,375309.33339545503,482480920.9138907,14131277.779984713,118333333.33333333,-104202055.55334862,0.0,0.0,-104202055.55334862,4962083.5,35219708.16832186,0.4030494029767908,0.40274503274552065,0.0,0.0
